user,O,C,E,A,N,risk_score_personality,total_logins,avg_login_hour,std_login_hour,after_hours_logins,weekend_logins,unique_pcs,login_days_span,after_hours_ratio,weekend_ratio,usb_connects,usb_after_hours,usb_weekend,usb_unique_pcs,usb_after_hours_ratio,avg_session_min,max_session_min,total_sessions,file_copy_count,file_copy_after_hours,file_copy_weekend,file_unique_pcs,file_unique_extensions,file_avg_content_len,file_total_content_len,file_after_hours_ratio,role,business_unit,functional_unit,department,team,left_company,role_encoded,business_unit_encoded,functional_unit_encoded,department_encoded,team_encoded,exfiltration_risk,composite_risk_score
WLV0566,10,19,38,24,39,73.0081300813008,346,8.53757225433526,0.4993083932558839,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,3 - Software,0,2,0,0,0,0,0.0,14.60162601626016
EHB0824,46,39,22,44,31,21.626016260162608,164,8.189024390243903,1.7604033348190282,1,0,1,225,0.0060975609756097,0.0,13.0,10.0,0.0,1.0,0.7692307692307693,9.212820512820512,31.516666666666666,13.0,14.0,11.0,0.0,1.0,4.0,313.6428571428572,4391.0,0.7857142857142857,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,1,3,0,2,2,23,1.3948114216716343,36.00031904437541
FBW0747,43,45,35,25,28,33.98373983739837,398,7.889447236180905,1.6271745213411068,0,20,3,497,0.0,0.050251256281407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,0,1,0,1,1,15,0.0,6.796747967479674
SNC0187,40,41,42,30,27,31.05691056910569,300,7.0,0.0,0,0,1,430,0.0,0.0,126.0,0.0,0.0,1.0,0.0,36.66746666666667,191.81666666666663,125.0,2321.0,0.0,0.0,1.0,6.0,352.46574752261955,818073.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,1,6,0,1,5,22,0.0,6.211382113821138
IBB0359,48,33,21,43,38,36.58536585365853,1676,11.180787589498806,6.665492395305076,500,1,604,497,0.2983293556085918,0.0005966587112171,3935.0,469.0,0.0,580.0,0.1191867852604828,9.278275566966196,123.11666666666666,3895.0,3199.0,1145.0,0.0,363.0,6.0,353.28165051578617,1130148.0,0.3579243513597999,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,0,7,0,3,6,9,88.78589787550811,49.18841184562815
RAM0447,35,12,23,45,39,55.93495934959349,806,9.583126550868489,2.409074593878699,0,178,1,498,0.0,0.2208436724565756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,0,3,0,2,2,12,0.0,11.186991869918698
AJD0074,19,37,45,22,34,52.03252032520324,750,8.710666666666667,2.5489113010557576,0,74,2,497,0.0,0.0986666666666666,150.0,0.0,10.0,1.0,0.0,31.684259259259257,299.68333333333334,144.0,515.0,0.0,29.0,1.0,6.0,353.11650485436894,181855.0,0.0,AdministrativeAssistant,1,2 - ResearchAndEngineering,3 - Engineering,Unknown,0,5,0,0,7,7,0.0,10.406504065040648
MSH0040,41,11,44,27,31,68.29268292682926,1050,10.41809523809524,7.434714659560963,400,0,540,367,0.3809523809523809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,1,7,0,3,6,11,0.0,32.10858327070666
QJR0688,19,18,22,26,35,67.15447154471545,483,9.865424430641822,2.843151700726468,0,20,5,497,0.0,0.041407867494824,401.0,0.0,16.0,1.0,0.0,32.559193954659946,214.7,397.0,1069.0,0.0,43.0,1.0,6.0,355.4780168381665,380006.0,0.0,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,4 - Software,0,0,0,0,0,26,0.0,13.43089430894309
HTF0641,38,24,18,22,28,57.886178861788615,346,9.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,0,6,0,1,5,20,0.0,11.577235772357723
RDT0424,38,44,19,34,28,24.715447154471544,690,9.82463768115942,2.7195420192587965,0,0,3,497,0.0,0.0,359.0,0.0,0.0,1.0,0.0,31.950000000000003,237.7333333333333,351.0,464.0,0.0,0.0,1.0,6.0,353.6681034482759,164102.0,0.0,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,0,23,0,0,7,35,0.0,4.943089430894309
XRS0633,34,39,39,40,23,17.073170731707314,612,10.931372549019608,2.3102694123998653,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,0,6,0,1,5,20,0.0,3.414634146341463
RLG0856,18,36,42,18,26,48.45528455284552,651,9.302611367127495,3.1239485765185253,15,2,1,497,0.0230414746543778,0.0030721966205837,371.0,4.0,0.0,1.0,0.0107816711590296,30.833605812897364,211.9,367.0,334.0,2.0,0.0,1.0,6.0,359.6377245508982,120119.0,0.0059880239520958,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,0,1,0,1,1,4,0.4687715226062466,11.236787078482738
MLD0755,24,18,19,43,37,50.08130081300813,610,9.550819672131148,2.424195426314764,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,0,1,0,1,1,15,0.0,10.016260162601624
MOS0047,49,39,24,34,23,23.902439024390247,895,11.12290502793296,6.8705252223549005,266,0,416,249,0.2972067039106145,0.0,888.0,249.0,0.0,391.0,0.2804054054054054,12.206254767353164,191.55,874.0,1593.0,598.0,0.0,214.0,6.0,334.9114877589454,533514.0,0.3753923414940364,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,1,7,0,3,6,11,46.77018032830126,41.70963050051213
ETR0177,18,15,41,26,39,74.6341463414634,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AdministrativeAssistant,1,5 - SalesAndMarketing,3 - FieldService,Unknown,0,5,0,1,5,7,0.0,14.92682926829268
RYB0718,19,18,42,13,21,66.01626016260163,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,0,3,0,2,2,5,0.0,13.203252032520323
AAE0190,36,30,14,50,29,21.30081300813008,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manager,1,6 - PurchasingAndContracts,1 - Purchasing,Unknown,0,14,0,5,20,7,0.0,4.260162601626016
NAF0033,34,40,19,35,29,28.61788617886179,344,7.0,0.0,0,0,1,493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SecurityGuard,1,1 - Adminstration,6 - Security,1 - BuildingSecurity,1,25,0,3,6,28,0.0,5.723577235772358
DVM0265,47,40,10,24,31,43.41463414634146,398,7.321608040201005,1.3114821070122455,0,0,3,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MaterialsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,3 - MaterialsEngineering,0,30,0,0,7,38,0.0,8.682926829268292
JFC0757,31,21,38,36,38,56.26016260162601,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,0,6,0,1,5,10,0.0,11.252032520325201
AOB0019,11,17,13,24,28,62.43902439024389,346,7.531791907514451,0.4997108990796175,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HumanResourceSpecialist,1,1 - Adminstration,1 - Personnel,Unknown,0,24,0,3,15,7,0.0,12.487804878048777
AIP0394,17,16,38,14,26,72.52032520325203,643,9.398133748055988,3.0335809424026428,23,3,1,497,0.0357698289269051,0.0046656298600311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,2 - Software,0,2,0,0,0,17,0.0,16.236446951424043
JJB0127,26,21,38,30,32,56.26016260162601,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MechanicalEngineer,1,3 - Manufacturing,2 - ManufacturingEngineering,Unknown,0,26,0,2,16,7,0.0,11.252032520325201
MCS0035,42,17,38,15,33,78.37398373983739,346,7.0,0.0,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SecurityGuard,1,1 - Adminstration,6 - Security,1 - BuildingSecurity,0,25,0,3,6,28,0.0,15.674796747967475
ABC0253,21,15,41,30,28,57.56097560975609,617,9.144246353322528,2.526535175128096,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,2 - ElectricalEngineering,0,9,0,0,7,18,0.0,11.512195121951219
TQS0212,14,42,45,20,27,41.46341463414634,352,7.019886363636363,0.2766342039164404,0,0,7,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SecurityGuard,1,1 - Adminstration,6 - Security,1 - BuildingSecurity,0,25,0,3,6,28,0.0,8.292682926829267
RSM0277,37,38,20,50,22,5.528455284552848,740,9.278378378378378,2.690295810521779,0,0,3,497,0.0,0.0,393.0,0.0,0.0,1.0,0.0,30.300602928509907,264.3666666666667,387.0,393.0,0.0,0.0,1.0,6.0,363.40966921119593,142820.0,0.0,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,4 - SystemsEngineering,0,23,0,0,7,31,0.0,1.1056910569105696
JER0404,38,46,18,16,30,45.52845528455284,346,7.563583815028902,0.4966588543380257,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,2 - Software,0,2,0,0,0,17,0.0,9.105691056910569
CIG0052,17,45,17,16,24,39.67479674796747,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AdministrativeAssistant,1,2 - ResearchAndEngineering,1 - Research,Unknown,0,5,0,0,3,7,0.0,7.934959349593494
IIW0249,39,36,43,38,28,27.967479674796746,435,7.917241379310345,2.5916476484598907,17,47,21,498,0.0390804597701149,0.1080459770114942,3375.0,11.0,342.0,1.0,0.0032592592592592,14.261023426642844,123.21666666666668,3358.0,473.0,4.0,23.0,1.0,6.0,359.99154334038053,170276.0,0.0084566596194503,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,0,26,0,0,7,37,1.2334010333781735,7.968929583862333
HVF0067,44,35,22,43,41,38.04878048780488,637,9.601255886970172,2.4701739668608904,0,0,17,497,0.0,0.0,694.0,0.0,0.0,1.0,0.0,29.124903381642515,194.31666666666663,690.0,2023.0,0.0,0.0,1.0,6.0,362.0390509144834,732405.0,0.0,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,1 - Software,0,2,0,0,0,27,0.0,7.609756097560977
HWW0436,45,37,23,27,33,45.20325203252031,745,10.04026845637584,2.997039746093177,6,1,3,497,0.0080536912751677,0.0013422818791946,664.0,2.0,0.0,1.0,0.003012048192771,27.479887697805,266.4,653.0,1245.0,3.0,0.0,1.0,6.0,373.3734939759036,464850.0,0.0024096385542168,TestEngineer,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,0,13,0,0,7,25,0.30867996635512923,9.601300605174755
PEV0323,47,34,40,22,29,49.26829268292682,686,9.341107871720116,3.475499388160761,27,6,3,497,0.0393586005830903,0.0087463556851311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,0,1,0,1,1,16,0.0,11.759849584433072
PGO0433,44,40,19,46,35,22.92682926829269,346,7.526011560693641,0.5000460731055508,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TestEngineer,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,0,13,0,0,7,25,0.0,4.585365853658538
MVB0515,38,14,33,31,28,57.39837398373984,712,10.853932584269662,2.522140772642155,0,0,21,497,0.0,0.0,367.0,0.0,0.0,1.0,0.0,28.85022893772894,184.85,364.0,1777.0,0.0,0.0,1.0,6.0,336.09397861564435,597239.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,0,6,0,1,5,19,0.0,11.479674796747966
TJG0582,42,50,18,15,29,41.6260162601626,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,0,3,0,2,2,2,0.0,8.32520325203252
SRH0155,34,14,37,45,28,41.46341463414634,742,9.057951482479783,3.245781667321584,16,27,3,497,0.0215633423180593,0.036388140161725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AdministrativeAssistant,1,4 - Finance,3 - FinancialPlanning,Unknown,0,5,0,4,17,7,0.0,9.337025192037238
IJM0444,36,35,39,35,26,30.081300813008134,740,9.85,2.830901872675893,8,1,3,497,0.0108108108108108,0.0013513513513513,373.0,0.0,0.0,1.0,0.0,30.36798007246377,168.2,368.0,1840.0,0.0,0.0,1.0,6.0,377.7483695652174,695057.0,0.0,TestEngineer,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,0,13,0,0,7,25,0.0,6.539842568536973
CIM0271,24,27,10,20,38,68.61788617886178,634,8.970031545741325,2.3211475750916835,0,0,3,497,0.0,0.0,725.0,0.0,0.0,1.0,0.0,28.23714551371455,185.35,717.0,1552.0,0.0,0.0,1.0,6.0,352.7171391752577,547417.0,0.0,ComputerScientist,1,2 - ResearchAndEngineering,3 - Engineering,4 - SystemsEngineering,0,22,0,0,7,31,0.0,13.723577235772355
CSL0949,36,20,18,25,28,58.373983739837385,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,0,3,0,2,2,3,0.0,11.674796747967479
AAN0823,24,16,45,24,28,63.414634146341456,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,0,3,0,2,2,23,0.0,12.68292682926829
JGT0221,45,30,16,40,18,20.162601626016265,586,10.704778156996587,7.467757088551251,220,0,368,193,0.3754266211604095,0.0,2.0,0.0,0.0,2.0,0.0,4.991666666666667,5.7,2.0,1.0,0.0,0.0,1.0,1.0,443.0,443.0,0.0,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,1,7,0,3,6,11,0.0,22.214946879442692
AKH0758,24,38,40,37,27,26.016260162601636,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,0,6,0,1,5,10,0.0,5.203252032520327
HSG0818,18,19,48,36,31,50.24390243902438,619,10.014539579967687,2.3766900455170883,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,5 - Software,0,0,0,0,0,33,0.0,10.048780487804876
MIL0255,38,16,39,21,27,65.6910569105691,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,2 - ElectricalEngineering,0,9,0,0,7,18,0.0,13.138211382113822
JGM0934,30,22,41,22,31,63.2520325203252,624,8.907051282051283,2.2552271987700454,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,6 - Software,0,2,0,0,0,24,0.0,12.65040650406504
KCO0122,30,32,26,38,33,37.5609756097561,719,10.559109874826149,3.582540031659096,58,5,2,497,0.0806675938803894,0.0069541029207232,703.0,0.0,0.0,1.0,0.0,29.86371849738469,330.0,701.0,1593.0,0.0,0.0,1.0,6.0,357.8229755178908,570012.0,0.0,IndustrialEngineer,1,3 - Manufacturing,1 - IndustrialEngineering,Unknown,0,19,0,2,12,7,0.0,11.419037413805373
SGB0140,50,45,40,16,24,39.67479674796747,728,11.016483516483516,2.833723569431838,0,0,3,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,0,3,0,2,2,21,0.0,7.934959349593494
NAF0326,33,15,25,20,30,71.21951219512195,977,9.310133060388946,2.565740091256974,0,218,48,498,0.0,0.2231320368474923,900.0,0.0,185.0,1.0,0.0,25.7748031496063,165.0,889.0,2446.0,0.0,509.0,1.0,6.0,352.47179067865903,862146.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,0,1,0,1,1,16,0.0,14.243902439024389
IUY0279,38,38,17,21,29,46.5040650406504,623,11.012841091492778,2.407082686555758,0,0,3,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TestEngineer,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,0,13,0,0,7,13,0.0,9.300813008130081
EIM0156,19,31,43,45,33,30.569105691056915,346,6.589595375722543,0.4926195679255867,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Statistician,1,4 - Finance,3 - FinancialPlanning,Unknown,0,12,0,4,17,7,0.0,6.1138211382113825
ABH0663,47,49,41,11,34,52.84552845528455,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AssemblySupervisor,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,0,11,0,2,2,5,0.0,10.56910569105691
EZT0640,12,15,27,39,27,46.17886178861788,733,11.784447476125512,3.130569943488927,0,0,2,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,0,6,0,1,5,20,0.0,9.235772357723576
BAK0964,25,16,22,18,28,70.24390243902438,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,0,3,0,2,2,3,0.0,14.048780487804876
JCC0225,47,45,40,15,18,33.98373983739838,1375,10.690181818181818,7.405789537343768,500,0,639,497,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,0,7,0,3,6,11,0.0,24.408156167123167
EMW0105,35,40,17,41,34,27.47967479674796,346,9.0,0.0,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AdministrativeAssistant,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,0,5,0,0,7,13,0.0,5.495934959349593
KLH0596,30,10,35,12,29,84.06504065040649,294,8.08843537414966,1.114136100337592,1,1,1,417,0.0034013605442176,0.0034013605442176,19.0,15.0,1.0,1.0,0.7894736842105263,4.785087719298245,18.58333333333333,19.0,53.0,45.0,0.0,1.0,4.0,362.622641509434,19219.0,0.8490566037735849,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,1,3,0,2,2,2,3.1509095544985364,50.38290896946628
SJF0094,35,19,16,44,30,40.0,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MaterialsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,3 - MaterialsEngineering,0,30,0,0,7,38,0.0,8.0
CSJ0340,45,24,19,38,25,36.260162601626014,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,0,6,0,1,5,22,0.0,7.252032520325202
RMW0542,17,21,20,13,41,85.85365853658537,161,7.509316770186335,0.5014729855929462,0,0,1,226,0.0,0.0,373.0,0.0,0.0,1.0,0.0,30.682882882882883,197.9833333333333,370.0,330.0,0.0,0.0,1.0,6.0,367.8969696969697,121406.0,0.0,Mathematician,1,2 - ResearchAndEngineering,1 - Research,3 - Lab,1,4,0,0,3,36,0.0,17.170731707317074
JHP0583,37,25,40,42,37,44.39024390243903,853,10.40797186400938,3.311671243004449,32,111,3,499,0.0375146541617819,0.1301289566236811,817.0,2.0,100.0,1.0,0.0024479804161566,29.774167694204685,256.95,811.0,1589.0,4.0,179.0,1.0,6.0,358.9590937696665,570386.0,0.0025173064820641,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,0,3,0,2,2,2,0.3458270688811322,10.863886916335316
HSD0457,38,19,20,42,27,38.86178861788617,346,7.526011560693641,0.5000460731055507,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,0,3,0,2,2,12,0.0,7.772357723577233
YWW0660,39,35,37,10,36,69.91869918699187,261,9.0,0.0,0,0,1,375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,1,6,0,1,5,20,0.0,13.983739837398373
PGC0066,32,39,28,43,26,17.073170731707314,346,7.5491329479768785,0.4983007062686205,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AdministrativeAssistant,1,2 - ResearchAndEngineering,2 - SoftwareManagement,1 - Software,0,5,0,0,0,27,0.0,3.414634146341463
MSO0222,32,12,39,46,28,42.27642276422765,950,10.413684210526316,7.491366446678651,354,0,490,340,0.3726315789473684,0.0,2.0,0.0,0.0,2.0,0.0,3.2333333333333334,3.3666666666666667,2.0,1.0,0.0,0.0,1.0,1.0,468.0,468.0,0.0,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,1,7,0,3,6,11,0.0,26.50234337637494
WDV0573,48,36,13,31,33,41.6260162601626,491,9.54786150712831,4.549416929355575,45,6,3,496,0.0916496945010183,0.0122199592668024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,0,3,0,2,2,2,0.0,12.76392375041517
QRM0739,33,11,26,29,30,64.8780487804878,365,7.909589041095891,1.6070042758924803,0,0,3,497,0.0,0.0,2989.0,0.0,0.0,1.0,0.0,14.523336699203412,142.05,2971.0,8401.0,0.0,0.0,1.0,6.0,361.9042971074872,3040358.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,0,1,0,1,1,15,0.0,12.975609756097562
ASS0517,36,35,47,44,32,26.66666666666666,615,10.507317073170732,2.3551582701544205,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,0,6,0,1,5,19,0.0,5.333333333333332
LUR0896,15,11,47,43,28,46.66666666666666,403,9.818858560794045,3.756181199215265,34,3,3,428,0.0843672456575682,0.0074441687344913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,1,6,0,1,5,8,0.0,13.419354838709674
ESH0283,44,30,35,18,31,59.99999999999999,381,9.619422572178475,2.0962474448190056,0,0,35,497,0.0,0.0,139.0,0.0,0.0,1.0,0.0,32.55942028985507,141.4,138.0,2646.0,0.0,0.0,1.0,6.0,360.90438397581255,954953.0,0.0,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,0,26,0,0,7,13,0.0,12.0
